file,task_idx,step_id,step,atomic_step,labels,vague_words,action_id
00750-E1NrAhMoqvB\tasks-island_0.json,2,2,Load the clothes into the washing machine.,Load items into the washing machine.,washing machine,items,load
00750-E1NrAhMoqvB\tasks-island_0.json,3,3,Hang the used towel on the towel bar.,Hang items on the towel bar.,towel bar,items,hang
00750-E1NrAhMoqvB\tasks-island_0.json,6,2,Prepare the food using the kitchen appliance.,Turn on the kitchen appliance.,kitchen appliance,appliance,turn_on
00750-E1NrAhMoqvB\tasks-island_0.json,15,3,Hang shirts on the coat hanger.,Hang items on the coat hanger.,coat hanger,items,hang
00750-E1NrAhMoqvB\tasks-island_0.json,19,4,Use the kitchen appliance to heat the food.,Inspect the kitchen appliance.,kitchen appliance,appliance,inspect
00750-E1NrAhMoqvB\tasks-island_0.json,21,1,Straighten the books on the bookshelf.,Straighten items on the bookshelf.,bookshelf,items,straighten
00750-E1NrAhMoqvB\tasks-island_0.json,22,3,Place the drink on the stand.,Place items on the stand/small table.,stand/small table,items,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,41,2,Set the cup on the table.,Place cup on surface.,cup,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,43,2,Hang the towel on the towel bar.,Hang items on the towel bar.,towel bar,items,hang
00750-E1NrAhMoqvB\tasks-island_0.json,44,1,Sort items in the basket of something.,Place basket of something in receptacle.,basket of something,receptacle,place_in
00750-E1NrAhMoqvB\tasks-island_0.json,45,1,Prepare breakfast using the kitchen appliance.,Turn on the kitchen appliance.,kitchen appliance,appliance,turn_on
00750-E1NrAhMoqvB\tasks-island_0.json,47,2,Set the bowl on the table.,Place bowl on surface.,bowl,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,56,1,Arrange the handbag.,Place handbag on surface.,handbag,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,60,3,Arrange the shoe.,Place shoe on surface.,shoe,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,63,3,Arrange the shampoo.,Place shampoo on surface.,shampoo,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,65,1,Position the computer chair.,Place computer chair on surface.,computer chair,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,67,5,Arrange the coat hanger.,Place coat hanger on surface.,coat hanger,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,70,3,Set the cup.,Place cup on surface.,cup,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,73,4,Hang a towel on the towel bar.,Hang items on the towel bar.,towel bar,items,hang
00750-E1NrAhMoqvB\tasks-island_0.json,77,3,Arrange the shoe.,Place shoe on surface.,shoe,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,80,3,Position the round chair.,Place round chair on surface.,round chair,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,83,4,Position the mouse.,Place mouse on surface.,mouse,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,87,4,Hang a towel on the towel bar.,Hang items on the towel bar.,towel bar,items,hang
00750-E1NrAhMoqvB\tasks-island_0.json,94,4,Plump the cushions on the couch.,Fluff items on the couch.,couch,items,fluff
00750-E1NrAhMoqvB\tasks-island_0.json,100,4,Position the mouse.,Place mouse on surface.,mouse,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,104,3,Arrange the book.,Place book on surface.,book,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,111,5,Replace the bulb in the floor lamp.,Place items in the floor lamp.,floor lamp,items,place_in
00750-E1NrAhMoqvB\tasks-island_0.json,114,3,Position the computer chair.,Place computer chair on surface.,computer chair,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,116,4,Arrange the shoe.,Place shoe on surface.,shoe,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,118,2,Check the kitchen appliance.,Inspect the kitchen appliance.,kitchen appliance,appliance,inspect
00750-E1NrAhMoqvB\tasks-island_0.json,121,5,Arrange the flower vase.,Place flower vase on surface.,flower vase,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,126,3,Hang clothes in the wardrobe.,Hang items in the wardrobe.,wardrobe,items,hang
00750-E1NrAhMoqvB\tasks-island_0.json,130,2,Organize the items in the sink cabinet.,Place sink cabinet in receptacle.,sink cabinet,receptacle,place_in
00750-E1NrAhMoqvB\tasks-island_0.json,132,6,Hang the towel on the towel bar.,Hang items on the towel bar.,towel bar,items,hang
00750-E1NrAhMoqvB\tasks-island_0.json,134,1,Arrange the small table.,Place small table/stand on surface.,small table/stand,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,134,5,Hang the coat on the coat hanger.,Hang items on the coat hanger.,coat hanger,items,hang
00750-E1NrAhMoqvB\tasks-island_0.json,136,3,Arrange the flower.,Place flower on surface.,flower,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,144,3,Arrange the computer chair.,Place computer chair on surface.,computer chair,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,164,2,Position the keyboard.,Place keyboard on surface.,keyboard,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,170,2,Put items into the basket of something.,Place items in the basket of something.,basket of something,items,place_in
00750-E1NrAhMoqvB\tasks-island_0.json,171,6,Adjust the kitchen appliance.,Reposition the kitchen appliance.,kitchen appliance,appliance,reposition
00750-E1NrAhMoqvB\tasks-island_0.json,175,4,Position the computer chair properly.,Place computer chair on surface.,computer chair,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,179,1,Position the speaker.,Place speaker on surface.,speaker,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,182,2,Open the wardrobe to store items.,Open the wardrobe to store items.,wardrobe,items,open
00750-E1NrAhMoqvB\tasks-island_0.json,182,3,Tidy the items on the high shelf.,Place high shelf on surface.,high shelf,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,188,4,Load the clothes into the washing machine.,Load items into the washing machine.,washing machine,items,load
00750-E1NrAhMoqvB\tasks-island_0.json,189,1,Arrange the fresh flower.,Place flower on surface.,flower,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,192,4,Arrange the mouse.,Place mouse in receptacle.,mouse,receptacle,place_in
00750-E1NrAhMoqvB\tasks-island_0.json,202,1,Wipe the kitchen appliance.,Wipe the kitchen appliance.,kitchen appliance,appliance,wipe
00750-E1NrAhMoqvB\tasks-island_0.json,203,7,Organize books on the high shelf.,Place high shelf on surface.,high shelf,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,206,5,Arrange the shoes.,Place shoe on surface.,shoe,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,209,3,Arrange the folding chair.,Place folding chair on surface.,folding chair,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,216,5,Arrange the round chair.,Place round chair on surface.,round chair,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,224,4,Arrange the toothbrush.,Place toothbrush on surface.,toothbrush,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,225,2,Arrange the flower.,Place flower on surface.,flower,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,227,2,Clean the kitchen appliance.,Wipe kitchen appliance.,kitchen appliance,appliance,wipe
00750-E1NrAhMoqvB\tasks-island_0.json,230,2,Put the toy in the basket.,Place items in the basket of something.,basket of something,items,place_in
00750-E1NrAhMoqvB\tasks-island_0.json,236,2,Arrange the flower.,Place flower on surface.,flower,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,237,3,Arrange the handbag.,Place handbag on surface.,handbag,surface,place_on
00750-E1NrAhMoqvB\tasks-island_0.json,241,4,Arrange the shoe.,Place shoe on surface.,shoe,surface,place_on
00750-E1NrAhMoqvB\tasks-island_2.json,0,2,Arrange the patio chair.,Place patio chair on surface.,patio chair,surface,place_on
00750-E1NrAhMoqvB\tasks-island_2.json,2,5,Reposition the flowerpot.,Place flowerpot on surface.,flowerpot,surface,place_on
00750-E1NrAhMoqvB\tasks-island_2.json,5,4,Arrange the firewood.,Place firewood on surface.,firewood,surface,place_on
00750-E1NrAhMoqvB\tasks-island_2.json,6,2,Set the plate on the table.,Place plate on surface.,plate,surface,place_on
00750-E1NrAhMoqvB\tasks-island_2.json,10,4,Reposition the flowerpot to improve the background.,Place flowerpot on surface.,flowerpot,surface,place_on
00750-E1NrAhMoqvB\tasks-island_2.json,12,2,Set down the plate on the table.,Place plate on surface.,plate,surface,place_on
00750-E1NrAhMoqvB\tasks-island_2.json,16,6,Arrange the firewood neatly for the photo.,Place firewood on surface.,firewood,surface,place_on
00750-E1NrAhMoqvB\tasks-island_2.json,19,1,Arrange the patio chair.,Place patio chair on surface.,patio chair,surface,place_on
00750-E1NrAhMoqvB\tasks-island_2.json,19,3,Set the plate on the table.,Place plate on surface.,plate,surface,place_on
00750-E1NrAhMoqvB\tasks-island_2.json,19,4,Move the flowerpot to a decorative spot.,Carry the flowerpot to the decorative spot.,flowerpot,spot,carry
00750-E1NrAhMoqvB\tasks-island_2.json,19,7,Arrange the firewood.,Place firewood on surface.,firewood,surface,place_on
00750-E1NrAhMoqvB\tasks-island_2.json,20,7,Reposition the flowerpot.,Place flowerpot on surface.,flowerpot,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,3,2,Arrange the towel.,Place towel on surface.,towel,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,47,4,Arrange the chest.,Place chest on surface.,chest,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,54,5,Arrange the shelving.,Place shelving on surface.,shelving,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,55,1,Fluff the pillow on the couch.,Fluff items on the couch.,couch,items,fluff
00757-LVgQNuK8vtv\tasks-island_0.json,64,4,Set the chairs.,Place items on the chair.,chair,items,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,66,5,Arrange the shelving.,Place shelving in receptacle.,shelving,receptacle,place_in
00757-LVgQNuK8vtv\tasks-island_0.json,75,4,Arrange the cans.,Place can on surface.,can,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,80,5,Set the tray.,Place tray on surface.,tray,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,81,4,Arrange the shelving.,Place shelving on surface.,shelving,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,88,3,Move the shampoo to the shower area.,Carry the shampoo to the shower area.,shampoo,area,carry
00757-LVgQNuK8vtv\tasks-island_0.json,116,3,Organize the books on the shelving.,Place shelving on surface.,shelving,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,116,6,Arrange the footrest.,Place footrest on surface.,footrest,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,126,3,Arrange the shelving.,Place shelving on surface.,shelving,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,127,5,Fill a container at the sink.,Use the sink to fill a container.,sink,container,fill
00757-LVgQNuK8vtv\tasks-island_0.json,128,4,Arrange the decoder.,Place decoder on surface.,decoder,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,143,3,Put away clothes in the chest of drawers.,Store items in the chest of drawers.,chest of drawers,items,store
00757-LVgQNuK8vtv\tasks-island_0.json,165,2,Arrange the book.,Place book on surface.,book,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,171,3,Retrieve a cup from the living area.,Pick up the cup from the living area.,cup,area,pick_up
00757-LVgQNuK8vtv\tasks-island_0.json,172,4,Organize the items in the basket.,Place basket in receptacle.,basket,receptacle,place_in
00757-LVgQNuK8vtv\tasks-island_0.json,197,2,Arrange the hanging clothes.,Place hanging clothes on surface.,hanging clothes,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,209,7,Hang the apron on the hanger.,Hang items on the hanger.,hanger,items,hang
00757-LVgQNuK8vtv\tasks-island_0.json,213,2,Arrange the shelving.,Place shelving on surface.,shelving,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,220,2,Arrange the shelving.,Place shelving on surface.,shelving,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,225,5,Set the tray on the cabinet.,Place tray on surface.,tray,surface,place_on
00757-LVgQNuK8vtv\tasks-island_0.json,231,6,Hang the clothes on the hanger.,Hang items on the hanger.,hanger,items,hang
00758-HfMobPm86Xn\tasks-island_0.json,1,3,Retrieve a cup from the living area.,Pick up the cup from the living area.,cup,area,pick_up
00758-HfMobPm86Xn\tasks-island_0.json,13,2,Set the pan on the stove.,Place pan on surface.,pan,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,30,4,Set the plate on the table.,Place plate on surface.,plate,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,43,4,Set the sunglasses on the table.,Place sunglasses on surface.,sunglasses,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,45,3,Arrange the book.,Place book in receptacle.,book,receptacle,place_in
00758-HfMobPm86Xn\tasks-island_0.json,47,2,Arrange the decorative plant.,Place decorative plant on surface.,decorative plant,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,48,4,Set the bowl.,Place bowl on surface.,bowl,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,52,4,Wipe the appliance.,Wipe the appliance.,appliance,appliance,wipe
00758-HfMobPm86Xn\tasks-island_0.json,54,3,Place the snack in the microwave to heat.,Place items in the microwave_oven.,microwave_oven,items,place_in
00758-HfMobPm86Xn\tasks-island_0.json,59,2,Fill it with water at the kitchen sink.,Use the sink to fill a container.,sink,container,fill
00758-HfMobPm86Xn\tasks-island_0.json,62,2,Set out the shampoo on the wash cabinet.,Place shampoo on surface.,shampoo,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,65,2,Set up the ladder in the storage area.,Place the ladder in the storage area.,ladder,area,place_in
00758-HfMobPm86Xn\tasks-island_0.json,65,4,Organize the tools in the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00758-HfMobPm86Xn\tasks-island_0.json,66,1,Set out a plate on the table.,Place plate on surface.,plate,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,82,3,Turn on the ceiling lamp in the utility area.,Turn on the ceiling lamp in the utility area.,ceiling lamp,area,turn_on
00758-HfMobPm86Xn\tasks-island_0.json,86,2,Arrange the laptop computer on the desk.,Place laptop computer on surface.,laptop_computer,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,92,4,Hang a fresh towel on the towel bar.,Hang items on the towel bar.,towel bar,items,hang
00758-HfMobPm86Xn\tasks-island_0.json,100,1,Pack some water in the backpack.,Load items into the backpack.,backpack,items,load
00758-HfMobPm86Xn\tasks-island_0.json,106,2,Open the wardrobe to hang items.,Open the wardrobe to hang items.,wardrobe,items,open
00758-HfMobPm86Xn\tasks-island_0.json,106,3,Place folded items in the wash cabinet.,Place folded items in the wash cabinet.,wash cabinet,items,place_in
00758-HfMobPm86Xn\tasks-island_0.json,124,5,Arrange the lockers.,Place locker on surface.,locker,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,126,2,Set out plates on the table.,Place plate on surface.,plate,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,127,2,Put the backpack in the car area.,Place the backpack in the car area.,backpack,area,place_in
00758-HfMobPm86Xn\tasks-island_0.json,130,2,Fill it at the sink.,Use the sink to fill a container.,sink,container,fill
00758-HfMobPm86Xn\tasks-island_0.json,131,4,Set out a cup on the table.,Place cup on surface.,cup,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,132,6,Organize the items in the fridge.,Place fridge in receptacle.,fridge,receptacle,place_in
00758-HfMobPm86Xn\tasks-island_0.json,135,4,Heat a pack in the microwave oven.,Load items into the microwave oven.,microwave_oven,items,load
00758-HfMobPm86Xn\tasks-island_0.json,137,4,Fold clean laundry on the seat.,Place seat on surface.,seat,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,137,5,Hang clothes in the wardrobe.,Hang items in the wardrobe.,wardrobe,items,hang
00758-HfMobPm86Xn\tasks-island_0.json,138,1,Set the plate on the table.,Place plate on surface.,plate,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,138,2,Arrange the knife.,Place knife on surface.,knife,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,144,3,Arrange the shelf.,Place shelf on surface.,shelf,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,169,3,Set the plate.,Place plate on surface.,plate,surface,place_on
00758-HfMobPm86Xn\tasks-island_0.json,178,2,Tidy my hair with the hairbrush.,Place hairbrush in receptacle.,hairbrush,receptacle,place_in
00758-HfMobPm86Xn\tasks-island_0.json,187,6,Stock the wash cabinet with supplies.,Place items in the wash cabinet.,wash cabinet,items,place_in
