file,task_idx,step_id,rule,old_action,new_action,old_atomic_step,new_atomic_step,relation,mapping_source_op,step_orig
00758-HfMobPm86Xn/tasks-island_0.json,113,1,R4_appliance_clean,turn_on,turn_on,Turn on cooker.,Turn on cooker.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the cooker.
00758-HfMobPm86Xn/tasks-island_0.json,118,1,R3_iron,straighten,iron,Straighten items on the wash cabinet.,Iron the shirt on the wash cabinet.,on,+vocab_extension_v1:straighten->iron,Iron the shirt on the wash cabinet.
00758-HfMobPm86Xn/tasks-island_0.json,131,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00758-HfMobPm86Xn/tasks-island_0.json,135,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00758-HfMobPm86Xn/tasks-island_0.json,146,5,F3_repair_REMAP,reposition,tighten,Reposition the locker.,Tighten the locker.,None,+vocab_extension_v1:repair_remap->tighten,Repair the locker handle.
00758-HfMobPm86Xn/tasks-island_0.json,147,1,R4_appliance_clean,turn_on,turn_on,Turn on cooker.,Turn on cooker.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the cooker.
00758-HfMobPm86Xn/tasks-island_0.json,150,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00758-HfMobPm86Xn/tasks-island_0.json,169,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil the kettle.
00758-HfMobPm86Xn/tasks-island_0.json,171,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00758-HfMobPm86Xn/tasks-island_0.json,184,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00758-HfMobPm86Xn/tasks-island_0.json,184,3,R2_unload,open,unload,Open dishwasher.,Unload the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the dishwasher.
00758-HfMobPm86Xn/tasks-island_0.json,203,5,R4_appliance_clean,turn_on,turn_on,Turn on cooker.,Turn on cooker.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the cooker.
00758-HfMobPm86Xn/tasks-island_0.json,213,5,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil the kettle.
00758-HfMobPm86Xn/tasks-island_0.json,216,5,R2_unload,open,unload,Open dishwasher.,Unload the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the dishwasher.
00758-HfMobPm86Xn/tasks-island_0.json,218,3,R4_appliance_clean,turn_on,turn_on,Turn on the cooker.,Turn on the cooker.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the cooker.
00758-HfMobPm86Xn/tasks-island_0.json,223,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace in the living room.,Turn on the fireplace in the living room.,in,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Prepare the fireplace in the living room.
00758-HfMobPm86Xn/tasks-island_0.json,233,3,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil the kettle.
00758-HfMobPm86Xn/tasks-island_0.json,239,6,R4_appliance_clean,turn_on,turn_on,Turn on cooker.,Turn on cooker.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the cooker.
00758-HfMobPm86Xn/tasks-island_0.json,252,2,R4_appliance_clean,turn_on,turn_on,Turn on cooker.,Turn on cooker.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the cooker.
00758-HfMobPm86Xn/tasks-island_0.json,257,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00758-HfMobPm86Xn/tasks-island_0.json,266,3,R4_appliance_clean,turn_on,turn_on,Turn on the cooker.,Turn on the cooker.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the cooker.
00758-HfMobPm86Xn/tasks-island_0.json,268,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00758-HfMobPm86Xn/tasks-island_0.json,285,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00758-HfMobPm86Xn/tasks-island_0.json,303,1,R4_appliance_clean,turn_on,turn_on,Turn on the cooker.,Turn on the cooker.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the cooker.
00758-HfMobPm86Xn/tasks-island_0.json,304,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace in the lounge.,Turn on the fireplace in the lounge.,in,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace in the lounge.
00758-HfMobPm86Xn/tasks-island_0.json,311,2,R4_appliance_clean,turn_on,turn_on,Turn on cooker.,Turn on cooker.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the cooker for meal preparation.
00800-TEEsavR23oF/tasks-island_0.json,46,1,R3_iron,straighten,iron,Straighten the iron board.,Iron the clothes.,on,+vocab_extension_v1:straighten->iron,Iron the clothes.
00800-TEEsavR23oF/tasks-island_0.json,58,1,R2_unload,open,unload,Open dishwasher.,Unload the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the dishwasher.
00802-wcojb4TFT35/tasks-island_1.json,21,4,R4_roll_flag,inspect,inspect,Inspect the bicycle.,Inspect the bicycle.,None,+vocab_gap:roll,Roll the bicycle away.
00802-wcojb4TFT35/tasks-island_1.json,31,7,R4_roll_flag,inspect,inspect,Inspect the bag.,Inspect the bag.,None,+vocab_gap:roll,Roll the bag.
00802-wcojb4TFT35/tasks-island_1.json,36,3,R4_roll_flag,inspect,inspect,Inspect the bags.,Inspect the bags.,None,+vocab_gap:roll,Roll the bags.
00802-wcojb4TFT35/tasks-island_2.json,2,2,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00802-wcojb4TFT35/tasks-island_2.json,14,2,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00802-wcojb4TFT35/tasks-island_2.json,25,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00802-wcojb4TFT35/tasks-island_2.json,36,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil the kettle.
00802-wcojb4TFT35/tasks-island_2.json,37,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00802-wcojb4TFT35/tasks-island_2.json,44,2,R4_appliance_clean,turn_off,turn_off,Turn off the kettle.,Turn off the kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn off the kettle.
00802-wcojb4TFT35/tasks-island_2.json,50,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00802-wcojb4TFT35/tasks-island_2.json,50,4,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Make a hot drink with the kettle.
00802-wcojb4TFT35/tasks-island_2.json,51,3,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00802-wcojb4TFT35/tasks-island_2.json,61,2,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Make coffee with the kettle.
00802-wcojb4TFT35/tasks-island_2.json,67,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00802-wcojb4TFT35/tasks-island_2.json,68,5,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare some tea with the kettle.
00802-wcojb4TFT35/tasks-island_2.json,70,5,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle for coffee.
00802-wcojb4TFT35/tasks-island_2.json,72,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00802-wcojb4TFT35/tasks-island_2.json,77,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00802-wcojb4TFT35/tasks-island_2.json,80,4,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle for tea.
00802-wcojb4TFT35/tasks-island_2.json,87,4,F2_warm_inspect,inspect,turn_on,Inspect the kettle.,Turn on the kettle.,None,+vocab_extension_v1:inspect->turn_on,Use the kettle to warm some water for sensitive plants.
00802-wcojb4TFT35/tasks-island_2.json,98,7,R2_unload,open,unload,Open dishwasher.,Unload the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the dishwasher.
00808-y9hTuugGdiq/tasks-island_0.json,2,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00808-y9hTuugGdiq/tasks-island_0.json,26,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00808-y9hTuugGdiq/tasks-island_0.json,79,1,R4_roll_flag,carry,carry,Carry the rug.,Carry the rug.,None,+vocab_gap:roll,Roll out the rug.
00808-y9hTuugGdiq/tasks-island_0.json,88,2,R3_iron,smooth,iron,Smooth the bed.,Iron on the bed.,on,+vocab_extension_v1:smooth->iron,Iron on the bed.
00808-y9hTuugGdiq/tasks-island_1.json,7,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00808-y9hTuugGdiq/tasks-island_1.json,24,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00808-y9hTuugGdiq/tasks-island_1.json,50,6,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00810-CrMo8WxCyVb/tasks-island_0.json,7,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00810-CrMo8WxCyVb/tasks-island_0.json,7,3,R1_light,turn_on,light,Turn on the candlestick.,Light the candlestick.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candlestick.
00810-CrMo8WxCyVb/tasks-island_0.json,21,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00810-CrMo8WxCyVb/tasks-island_0.json,48,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00810-CrMo8WxCyVb/tasks-island_0.json,72,5,R1_light,turn_on,light,Turn on the candlestick.,Light the candlestick.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candlestick for ambiance.
00810-CrMo8WxCyVb/tasks-island_0.json,75,1,R4_appliance_clean,turn_on,turn_on,Turn on oven and stove.,Turn on oven and stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the oven and stove.
00810-CrMo8WxCyVb/tasks-island_0.json,78,3,F3_repair_REMAP,reposition,tighten,Reposition the sink.,Tighten the sink.,None,+vocab_extension_v1:repair_remap->tighten,Repair the sink.
00810-CrMo8WxCyVb/tasks-island_0.json,91,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00810-CrMo8WxCyVb/tasks-island_0.json,102,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00810-CrMo8WxCyVb/tasks-island_0.json,102,5,R1_light,turn_on,light,Turn on the candlestick.,Light the candlestick.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candlestick.
00810-CrMo8WxCyVb/tasks-island_0.json,108,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00810-CrMo8WxCyVb/tasks-island_0.json,110,5,F3_repair_FLAG,turn_on,turn_on,Turn on the lamp.,Turn on the lamp.,on,+vocab_gap:repair,Repair the lamp.
00810-CrMo8WxCyVb/tasks-island_0.json,117,3,F3_repair_FLAG,reposition,reposition,Reposition the cabinet.,Reposition the cabinet.,None,+vocab_gap:repair,Repair the cabinet.
00810-CrMo8WxCyVb/tasks-island_0.json,119,3,R1_light,turn_on,light,Turn on the candlestick.,Light the candlestick.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candlestick.
00810-CrMo8WxCyVb/tasks-island_0.json,119,5,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00810-CrMo8WxCyVb/tasks-island_0.json,134,5,F3_repair_REMAP,reposition,tighten,Reposition the cabinet.,Tighten the cabinet.,on,+vocab_extension_v1:repair_remap->tighten,Repair the hinge on the cabinet.
00810-CrMo8WxCyVb/tasks-island_0.json,150,6,R4_appliance_clean,turn_on,turn_on,Turn on oven and stove.,Turn on oven and stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the oven and stove.
00810-CrMo8WxCyVb/tasks-island_0.json,155,1,R1_light,turn_on,light,Turn on the candlestick.,Light the candlestick.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candlestick.
00810-CrMo8WxCyVb/tasks-island_0.json,157,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00810-CrMo8WxCyVb/tasks-island_0.json,171,4,R1_light,turn_on,light,Turn on the candlestick.,Light the candlestick.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candlestick.
00810-CrMo8WxCyVb/tasks-island_0.json,172,3,F3_repair_REMAP,reposition,tighten,Reposition the bench.,Tighten the bench.,None,+vocab_extension_v1:repair_remap->tighten,Repair the bench.
00810-CrMo8WxCyVb/tasks-island_0.json,180,6,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00810-CrMo8WxCyVb/tasks-island_0.json,196,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00813-svBbv1Pavdk/tasks-island_0.json,46,5,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the stove.
00813-svBbv1Pavdk/tasks-island_0.json,57,1,R4_appliance_clean,turn_off,turn_off,Turn off the stove.,Turn off the stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn off the stove.
00813-svBbv1Pavdk/tasks-island_0.json,70,4,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare the stove.
00813-svBbv1Pavdk/tasks-island_0.json,96,4,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove.
00813-svBbv1Pavdk/tasks-island_0.json,103,6,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove.
00813-svBbv1Pavdk/tasks-island_0.json,109,1,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water on the stove.
00814-p53SfW6mjZe/tasks-island_0.json,21,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00814-p53SfW6mjZe/tasks-island_0.json,69,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00814-p53SfW6mjZe/tasks-island_0.json,86,1,R4_roll_flag,carry,carry,Carry the mat.,Carry the mat.,None,+vocab_gap:roll,Roll out the mat.
00814-p53SfW6mjZe/tasks-island_0.json,103,4,R4_roll_flag,smooth,smooth,Smooth the mat.,Smooth the mat.,None,+vocab_gap:roll,Roll up the mat on the floor.
00814-p53SfW6mjZe/tasks-island_0.json,105,4,F3_repair_REMAP,reposition,tighten,Reposition the sink.,Tighten the sink.,in,+vocab_extension_v1:repair_remap->tighten,Repair the sink in the kitchen.
00814-p53SfW6mjZe/tasks-island_0.json,156,6,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Tend to the fireplace.
00814-p53SfW6mjZe/tasks-island_0.json,170,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00814-p53SfW6mjZe/tasks-island_0.json,175,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,in,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light a fire in the fireplace.
00814-p53SfW6mjZe/tasks-island_0.json,189,5,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace for ambiance.
00814-p53SfW6mjZe/tasks-island_0.json,220,1,R4_roll_flag,carry,carry,Carry the mat.,Carry the mat.,None,+vocab_gap:roll,Roll out the mat.
00814-p53SfW6mjZe/tasks-island_0.json,228,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00814-p53SfW6mjZe/tasks-island_0.json,230,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00814-p53SfW6mjZe/tasks-island_0.json,254,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00814-p53SfW6mjZe/tasks-island_0.json,280,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00814-p53SfW6mjZe/tasks-island_0.json,305,1,R4_roll_flag,carry,carry,Carry the mat.,Carry the mat.,None,+vocab_gap:roll,Roll out the mat for stretching.
00815-h1zeeAwLh9Z/tasks-island_0.json,19,4,F3_repair_FLAG,reposition,reposition,Reposition the piano.,Reposition the piano.,None,+vocab_gap:repair,Repair the piano.
00815-h1zeeAwLh9Z/tasks-island_0.json,32,5,R4_appliance_clean,turn_on,turn_on,Turn on the oven and stove to boil water.,Turn on the oven and stove to boil water.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the oven and stove to boil water.
00815-h1zeeAwLh9Z/tasks-island_0.json,35,3,R4_appliance_clean,turn_on,turn_on,Turn on oven and stove.,Turn on oven and stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Pre-heat the oven and stove.
00815-h1zeeAwLh9Z/tasks-island_0.json,36,5,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00815-h1zeeAwLh9Z/tasks-island_0.json,45,5,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
